participant_id,iteration,fs,accuracy
5d4dbe7df20feb00010b596d,1,0.5,70.3
5d4dbe7df20feb00010b596d,2,0.5,70.3
5d4dbe7df20feb00010b596d,3,0.5,70.1
5d4dbe7df20feb00010b596d,4,0.5,70.6
5f913cbf314c3d000982e130,0,0.5,69.19999999999999
5f913cbf314c3d000982e130,1,0.5,70.6
61183bece4c3e63512e3eb5d,0,0.5,71.89999999999999
61183bece4c3e63512e3eb5d,1,0.5,72.2
61183bece4c3e63512e3eb5d,2,0.5,72.1
61183bece4c3e63512e3eb5d,3,0.5,68.7
61183bece4c3e63512e3eb5d,4,0.5,69.0
61183bece4c3e63512e3eb5d,5,0.5,70.39999999999999
61183bece4c3e63512e3eb5d,6,0.5,70.7
61183bece4c3e63512e3eb5d,7,0.5,71.2
608ab7f46594ee2bcc835f69,0,0.5,69.3
608ab7f46594ee2bcc835f69,1,0.5,69.39999999999999
608ab7f46594ee2bcc835f69,2,0.5,70.5
608ab7f46594ee2bcc835f69,3,0.5,71.39999999999999
608ab7f46594ee2bcc835f69,4,0.5,71.3
611e2078cadc8161a119af67,0,0.5,70.5
611e2078cadc8161a119af67,1,0.5,70.5
611e2078cadc8161a119af67,2,0.5,69.89999999999999
611e2078cadc8161a119af67,3,0.5,69.8
611e2078cadc8161a119af67,4,0.5,71.7
611e2078cadc8161a119af67,5,0.5,70.0
611e2078cadc8161a119af67,6,0.5,69.0
611e2078cadc8161a119af67,7,0.5,69.89999999999999
611e2078cadc8161a119af67,8,0.5,69.5
6234857563ccaf842e470196,0,0.5,70.19999999999999
6107aa76ee9845023fb0cb80,0,0.5,70.19999999999999
6107aa76ee9845023fb0cb80,1,0.5,70.3
6107aa76ee9845023fb0cb80,2,0.5,71.3
6107aa76ee9845023fb0cb80,3,0.5,69.69999999999999
6107aa76ee9845023fb0cb80,4,0.5,71.0
6107aa76ee9845023fb0cb80,5,0.5,71.0
6107aa76ee9845023fb0cb80,6,0.5,72.7
6107aa76ee9845023fb0cb80,7,0.5,69.89999999999999
611c3819eac3c026d338c054,0,0.5,70.19999999999999
611c3819eac3c026d338c054,1,0.5,71.39999999999999
611c3819eac3c026d338c054,2,0.5,70.19999999999999
611c3819eac3c026d338c054,3,0.5,70.19999999999999
611c3819eac3c026d338c054,4,0.5,70.19999999999999
62fb804a737937835d963c8b,0,0.5,70.1
62fb804a737937835d963c8b,1,0.5,70.0
62fb804a737937835d963c8b,2,0.5,70.8
62fb804a737937835d963c8b,3,0.5,70.39999999999999
62fb804a737937835d963c8b,4,0.5,70.39999999999999
62fb804a737937835d963c8b,5,0.5,69.8
611d0c64d70a6d9fcd11440b,0,0.5,70.7
611d0c64d70a6d9fcd11440b,1,0.5,70.3
611d0c64d70a6d9fcd11440b,2,0.5,70.89999999999999
611d0c64d70a6d9fcd11440b,3,0.5,69.69999999999999
611d0c64d70a6d9fcd11440b,4,0.5,70.8
611d0c64d70a6d9fcd11440b,5,0.5,69.8
611d06c0bcc92ba3d7669ef6,0,0.5,70.19999999999999
57fe6296035f6e0001d71d05,0,0.5,70.19999999999999
57fe6296035f6e0001d71d05,1,0.5,71.89999999999999
57fe6296035f6e0001d71d05,2,0.5,70.39999999999999
57fe6296035f6e0001d71d05,3,0.5,71.2
57fe6296035f6e0001d71d05,4,0.5,71.7
57fe6296035f6e0001d71d05,5,0.5,71.7
65046ab60ee62c5c2a6d8463,0,0.5,67.4
55c333b0fdf99b1dbd2131bd,0,0.5,70.19999999999999
55c333b0fdf99b1dbd2131bd,1,0.5,70.19999999999999
55c333b0fdf99b1dbd2131bd,2,0.5,70.19999999999999
55c333b0fdf99b1dbd2131bd,3,0.5,71.1
55c333b0fdf99b1dbd2131bd,4,0.5,69.5
55c333b0fdf99b1dbd2131bd,5,0.5,71.39999999999999
55c333b0fdf99b1dbd2131bd,6,0.5,71.5
55c333b0fdf99b1dbd2131bd,7,0.5,71.3
55c333b0fdf99b1dbd2131bd,8,0.5,70.7
55c333b0fdf99b1dbd2131bd,9,0.5,71.1
6509ee73a973beda35b3a29e,0,0.5,70.19999999999999
6509ee73a973beda35b3a29e,1,0.5,69.6
6509ee73a973beda35b3a29e,2,0.5,70.8
6509ee73a973beda35b3a29e,3,0.5,69.69999999999999
6509ee73a973beda35b3a29e,4,0.5,70.8
6509ee73a973beda35b3a29e,5,0.5,70.19999999999999
6509ee73a973beda35b3a29e,6,0.5,70.39999999999999
6509ee73a973beda35b3a29e,7,0.5,70.1
6509ee73a973beda35b3a29e,8,0.5,68.4
6509ee73a973beda35b3a29e,9,0.5,69.69999999999999
6509ee73a973beda35b3a29e,10,0.5,68.5
610658bb4a9082015088fa3c,0,0.5,69.69999999999999
610658bb4a9082015088fa3c,1,0.5,71.0
610658bb4a9082015088fa3c,2,0.5,72.2
610658bb4a9082015088fa3c,3,0.5,72.2
610658bb4a9082015088fa3c,4,0.5,72.2
610658bb4a9082015088fa3c,5,0.5,70.6
610658bb4a9082015088fa3c,6,0.5,71.1
5b3f242f9c2ec600014ef9fc,0,0.5,70.7
5b3f242f9c2ec600014ef9fc,1,0.5,69.8
5b3f242f9c2ec600014ef9fc,2,0.5,70.89999999999999
5e692a511f156a1e4aa18f70,0,0.5,71.89999999999999
5e692a511f156a1e4aa18f70,1,0.5,69.39999999999999
5e692a511f156a1e4aa18f70,2,0.5,72.0
5e692a511f156a1e4aa18f70,3,0.5,71.7
5e692a511f156a1e4aa18f70,4,0.5,69.39999999999999
5e692a511f156a1e4aa18f70,5,0.5,69.6
5e692a511f156a1e4aa18f70,6,0.5,71.0
5e692a511f156a1e4aa18f70,7,0.5,69.19999999999999
5e692a511f156a1e4aa18f70,8,0.5,70.0
5e692a511f156a1e4aa18f70,9,0.5,70.0
5e692a511f156a1e4aa18f70,10,0.5,70.0
5e692a511f156a1e4aa18f70,11,0.5,71.3
5e692a511f156a1e4aa18f70,12,0.5,70.19999999999999
5e692a511f156a1e4aa18f70,13,0.5,71.8
654d4401d386722f1c6bddf1,0,0.5,70.3
654d4401d386722f1c6bddf1,1,0.5,70.7
654d4401d386722f1c6bddf1,2,0.5,70.3
654d4401d386722f1c6bddf1,3,0.5,71.1
654d4401d386722f1c6bddf1,4,0.5,70.89999999999999
654d4401d386722f1c6bddf1,5,0.5,70.0
654d4401d386722f1c6bddf1,6,0.5,69.19999999999999
611513d0ab9d61f4053c4c8e,0,0.5,70.19999999999999
611513d0ab9d61f4053c4c8e,1,0.5,73.2
611513d0ab9d61f4053c4c8e,2,0.5,70.89999999999999
611513d0ab9d61f4053c4c8e,3,0.5,70.39999999999999
611513d0ab9d61f4053c4c8e,4,0.5,70.8
611513d0ab9d61f4053c4c8e,5,0.5,69.89999999999999
611513d0ab9d61f4053c4c8e,6,0.5,71.0
611513d0ab9d61f4053c4c8e,7,0.5,69.3
611513d0ab9d61f4053c4c8e,8,0.5,69.5
6162d95040a3fa68f76451be,0,0.5,69.6
65296d538ca4cc9d14c129aa,0,0.5,70.39999999999999
65296d538ca4cc9d14c129aa,1,0.5,71.2
65296d538ca4cc9d14c129aa,2,0.5,71.2
65296d538ca4cc9d14c129aa,3,0.5,71.5
65296d538ca4cc9d14c129aa,4,0.5,70.7
65296d538ca4cc9d14c129aa,5,0.5,71.0
65296d538ca4cc9d14c129aa,6,0.5,71.89999999999999
65296d538ca4cc9d14c129aa,7,0.5,69.89999999999999
65296d538ca4cc9d14c129aa,8,0.5,69.6
65296d538ca4cc9d14c129aa,9,0.5,71.8
65296d538ca4cc9d14c129aa,10,0.5,71.0
65296d538ca4cc9d14c129aa,11,0.5,70.7
65296d538ca4cc9d14c129aa,12,0.5,70.39999999999999
65296d538ca4cc9d14c129aa,13,0.5,72.3
65296d538ca4cc9d14c129aa,14,0.5,71.1
65296d538ca4cc9d14c129aa,15,0.5,71.1
65296d538ca4cc9d14c129aa,16,0.5,71.2
65296d538ca4cc9d14c129aa,17,0.5,71.3
65296d538ca4cc9d14c129aa,18,0.5,70.5
65296d538ca4cc9d14c129aa,19,0.5,70.8
65296d538ca4cc9d14c129aa,20,0.5,71.0
615a10906193d263fd02c670,0,0.5,72.3
615a10906193d263fd02c670,1,0.5,69.39999999999999
615a10906193d263fd02c670,2,0.5,69.5
615a10906193d263fd02c670,3,0.5,71.3
615a10906193d263fd02c670,4,0.5,69.69999999999999
615a10906193d263fd02c670,5,0.5,69.5
615a10906193d263fd02c670,6,0.5,69.69999999999999
602bfa74abe14141ae89b2fe,0,0.5,71.8
602bfa74abe14141ae89b2fe,1,0.5,73.6
602bfa74abe14141ae89b2fe,2,0.5,69.1
602bfa74abe14141ae89b2fe,3,0.5,70.7
602bfa74abe14141ae89b2fe,4,0.5,70.8
602bfa74abe14141ae89b2fe,5,0.5,71.39999999999999
602bfa74abe14141ae89b2fe,6,0.5,72.7
602bfa74abe14141ae89b2fe,7,0.5,72.7
5e209e63f814783b253a93ed,0,0.5,71.5
5e209e63f814783b253a93ed,1,0.5,70.0
5e209e63f814783b253a93ed,2,0.5,71.6
5e209e63f814783b253a93ed,3,0.5,72.0
5e209e63f814783b253a93ed,4,0.5,72.39999999999999
5e209e63f814783b253a93ed,5,0.5,73.0
5e209e63f814783b253a93ed,6,0.5,69.8
5e209e63f814783b253a93ed,7,0.5,70.39999999999999
5e209e63f814783b253a93ed,8,0.5,72.0
5e209e63f814783b253a93ed,9,0.5,70.8
5e209e63f814783b253a93ed,10,0.5,69.3
5e209e63f814783b253a93ed,11,0.5,69.0
5e209e63f814783b253a93ed,12,0.5,69.6
5e209e63f814783b253a93ed,13,0.5,72.1
5e209e63f814783b253a93ed,14,0.5,70.3
5e209e63f814783b253a93ed,15,0.5,70.7
5e209e63f814783b253a93ed,16,0.5,70.6
65215a6b71c92df9d8c659ea,0,0.5,70.7
65215a6b71c92df9d8c659ea,1,0.5,70.6
65215a6b71c92df9d8c659ea,2,0.5,70.7
61267b828ead584bcf092e35,0,0.5,70.7
61267b828ead584bcf092e35,1,0.5,71.3
61267b828ead584bcf092e35,2,0.5,71.3
61267b828ead584bcf092e35,3,0.5,69.6
61267b828ead584bcf092e35,4,0.5,71.5
61267b828ead584bcf092e35,5,0.5,72.3
61267b828ead584bcf092e35,6,0.5,72.39999999999999
61267b828ead584bcf092e35,7,0.5,70.7
61267b828ead584bcf092e35,8,0.5,69.1
61267b828ead584bcf092e35,9,0.5,69.89999999999999
61267b828ead584bcf092e35,10,0.5,71.0
5be1c7de91deed00015a97b9,0,0.5,71.5
5be1c7de91deed00015a97b9,1,0.5,70.3
5be1c7de91deed00015a97b9,2,0.5,71.5
5be1c7de91deed00015a97b9,3,0.5,70.5
61128d38f512d6800205d192,0,0.5,70.8
61128d38f512d6800205d192,1,0.5,70.8
61128d38f512d6800205d192,2,0.5,70.3
61128d38f512d6800205d192,3,0.5,71.2
61128d38f512d6800205d192,4,0.5,69.89999999999999
61128d38f512d6800205d192,5,0.5,72.3
61128d38f512d6800205d192,6,0.5,69.1
61128d38f512d6800205d192,7,0.5,71.5
61128d38f512d6800205d192,8,0.5,70.6
61128d38f512d6800205d192,9,0.5,71.8
61128d38f512d6800205d192,10,0.5,72.1
61128d38f512d6800205d192,11,0.5,70.6
61128d38f512d6800205d192,12,0.5,69.89999999999999
61128d38f512d6800205d192,13,0.5,69.69999999999999
5f3e95436fa4350dadcfbfeb,0,0.5,71.1
5f3e95436fa4350dadcfbfeb,1,0.5,70.39999999999999
5f3e95436fa4350dadcfbfeb,2,0.5,70.3
5f3e95436fa4350dadcfbfeb,3,0.5,70.6
5f3e95436fa4350dadcfbfeb,4,0.5,71.0
5f3e95436fa4350dadcfbfeb,5,0.5,70.6
5f3e95436fa4350dadcfbfeb,6,0.5,69.8
5f3e95436fa4350dadcfbfeb,7,0.5,69.69999999999999
5f3e95436fa4350dadcfbfeb,8,0.5,71.39999999999999
5f3e95436fa4350dadcfbfeb,9,0.5,71.3
5f3e95436fa4350dadcfbfeb,10,0.5,71.0
5f3e95436fa4350dadcfbfeb,11,0.5,69.69999999999999
5f3e95436fa4350dadcfbfeb,12,0.5,68.10000000000001
5f3e95436fa4350dadcfbfeb,13,0.5,66.8
5f3e95436fa4350dadcfbfeb,14,0.5,66.8
614d6d63ffaa9be82c464151,0,0.5,71.1
60fac4840835c496850e2267,0,0.5,71.2
60fac4840835c496850e2267,1,0.5,69.8
60fac4840835c496850e2267,2,0.5,71.3
60fac4840835c496850e2267,3,0.5,69.0
60fac4840835c496850e2267,4,0.5,70.3
5fafea489c356e2e060a60f7,0,0.5,70.5
5fafea489c356e2e060a60f7,1,0.5,69.19999999999999
5fafea489c356e2e060a60f7,2,0.5,70.8
5fafea489c356e2e060a60f7,3,0.5,70.89999999999999
5fafea489c356e2e060a60f7,4,0.5,71.6
5fafea489c356e2e060a60f7,5,0.5,72.0
60d336e24fbd4089351d3785,0,0.5,69.39999999999999
60d336e24fbd4089351d3785,1,0.5,70.0
60d336e24fbd4089351d3785,2,0.5,71.3
60d336e24fbd4089351d3785,3,0.5,71.5
60d336e24fbd4089351d3785,4,0.5,69.8
60d336e24fbd4089351d3785,5,0.5,71.1
60d336e24fbd4089351d3785,6,0.5,71.2
60d336e24fbd4089351d3785,7,0.5,70.39999999999999
60d336e24fbd4089351d3785,8,0.5,71.1
60d336e24fbd4089351d3785,9,0.5,70.6
5ad63c167f70c10001904bc5,0,0.5,69.89999999999999
5ad63c167f70c10001904bc5,1,0.5,70.3
5ad63c167f70c10001904bc5,2,0.5,71.3
5ad63c167f70c10001904bc5,3,0.5,72.2
5ad63c167f70c10001904bc5,4,0.5,70.6
5ad63c167f70c10001904bc5,5,0.5,71.5
5ad63c167f70c10001904bc5,6,0.5,69.3
5ad63c167f70c10001904bc5,7,0.5,70.3
